"Messstation";"Gewässer";"Parameter";"Jahr";"Datum";"Tagesmittelwert";"Dimension";"GCODE";"Ost";"Nord";"AWGN ID"
"Hofen";"Neckar";"Temperatur";"2009";"28.08.2009";"21,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"29.08.2009";"21";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"30.08.2009";"20,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"31.08.2009";"21";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"01.09.2009";"21";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"02.09.2009";"21,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"03.09.2009";"20,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"04.09.2009";"20,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"05.09.2009";"19,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"06.09.2009";"19";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"07.09.2009";"18,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"08.09.2009";"18,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"09.09.2009";"19";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"10.09.2009";"18,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"11.09.2009";"18,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"12.09.2009";"18,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"13.09.2009";"18";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"14.09.2009";"17,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"15.09.2009";"17,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"16.09.2009";"17,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"17.09.2009";"17,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"18.09.2009";"17,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"19.09.2009";"16,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"20.09.2009";"17,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"21.09.2009";"17,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"22.09.2009";"17,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"23.09.2009";"17,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"24.09.2009";"18";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"25.09.2009";"18,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"26.09.2009";"18,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"27.09.2009";"18,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"28.09.2009";"18,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"29.09.2009";"18,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"30.09.2009";"17,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"01.10.2009";"17,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"02.10.2009";"17";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"03.10.2009";"16,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"04.10.2009";"16,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"05.10.2009";"15,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"06.10.2009";"15,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"07.10.2009";"16";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"08.10.2009";"16,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"09.10.2009";"15,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"10.10.2009";"15,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"11.10.2009";"15,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"12.10.2009";"14,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"13.10.2009";"14";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"14.10.2009";"13,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"15.10.2009";"12,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"16.10.2009";"11,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"17.10.2009";"10,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"18.10.2009";"9,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"19.10.2009";"9,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"20.10.2009";"9,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"21.10.2009";"9,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"22.10.2009";"8,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"23.10.2009";"8,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"24.10.2009";"8,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"25.10.2009";"9,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"26.10.2009";"9,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"27.10.2009";"10,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"28.10.2009";"10,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"29.10.2009";"10,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"30.10.2009";"11,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"31.10.2009";"10,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"01.11.2009";"10,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"02.11.2009";"10,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"03.11.2009";"10,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"04.11.2009";"10,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"05.11.2009";"10,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"06.11.2009";"10,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"07.11.2009";"9,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"08.11.2009";"9,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"09.11.2009";"8,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"10.11.2009";"8,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"11.11.2009";"8,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"12.11.2009";"8,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"13.11.2009";"8,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"14.11.2009";"8,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"15.11.2009";"8,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"16.11.2009";"8,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"17.11.2009";"9,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"18.11.2009";"10";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"19.11.2009";"10,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"20.11.2009";"9,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"21.11.2009";"9,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"22.11.2009";"9,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"23.11.2009";"8,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"24.11.2009";"9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"25.11.2009";"9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"26.11.2009";"9,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"27.11.2009";"9,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"28.11.2009";"8,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"29.11.2009";"8,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"30.11.2009";"8,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"01.12.2009";"7,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"02.12.2009";"7,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"03.12.2009";"7,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"04.12.2009";"7,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"05.12.2009";"7,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"06.12.2009";"7,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"07.12.2009";"7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"08.12.2009";"7,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"09.12.2009";"8,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"10.12.2009";"-";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"11.12.2009";"7,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"12.12.2009";"7,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"13.12.2009";"6,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"14.12.2009";"5,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"15.12.2009";"5,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"16.12.2009";"4,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"17.12.2009";"4,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"18.12.2009";"3,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"19.12.2009";"3,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"20.12.2009";"2,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"21.12.2009";"1,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"22.12.2009";"1,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"23.12.2009";"3,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"24.12.2009";"4,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"25.12.2009";"4,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"26.12.2009";"5,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"27.12.2009";"5,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"28.12.2009";"4,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"29.12.2009";"4,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"30.12.2009";"4,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2009";"31.12.2009";"6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"01.01.2010";"6,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"02.01.2010";"5,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"03.01.2010";"5,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"04.01.2010";"4,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"05.01.2010";"4,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"06.01.2010";"3,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"07.01.2010";"3,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"08.01.2010";"3,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"09.01.2010";"3,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"10.01.2010";"3,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"11.01.2010";"2,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"12.01.2010";"2,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"13.01.2010";"2,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"14.01.2010";"3,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"15.01.2010";"3,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"16.01.2010";"3,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"17.01.2010";"4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"18.01.2010";"4,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"19.01.2010";"5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"20.01.2010";"4,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"21.01.2010";"4,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"22.01.2010";"4,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"23.01.2010";"4,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"24.01.2010";"4,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"25.01.2010";"4,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"26.01.2010";"4,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"27.01.2010";"3,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"28.01.2010";"3,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"29.01.2010";"3,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"30.01.2010";"3,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"31.01.2010";"3,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"01.02.2010";"3,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"02.02.2010";"3,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"03.02.2010";"3,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"04.02.2010";"3,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"05.02.2010";"4,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"06.02.2010";"4,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"07.02.2010";"5,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"08.02.2010";"5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"09.02.2010";"4,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"10.02.2010";"4,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"11.02.2010";"3,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"12.02.2010";"3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"13.02.2010";"2,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"14.02.2010";"2,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"15.02.2010";"3,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"16.02.2010";"3,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"17.02.2010";"3,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"18.02.2010";"3,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"19.02.2010";"3,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"20.02.2010";"4,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"21.02.2010";"4,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"22.02.2010";"5,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"23.02.2010";"5,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"24.02.2010";"6,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"25.02.2010";"6,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"26.02.2010";"6,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"27.02.2010";"6,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"28.02.2010";"6,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"01.03.2010";"7,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"02.03.2010";"6,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"03.03.2010";"6,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"04.03.2010";"6,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"05.03.2010";"6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"06.03.2010";"5,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"07.03.2010";"4,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"08.03.2010";"4,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"09.03.2010";"3,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"10.03.2010";"3,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"11.03.2010";"3,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"12.03.2010";"3,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"13.03.2010";"3,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"14.03.2010";"4,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"15.03.2010";"5,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"16.03.2010";"6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"17.03.2010";"5,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"18.03.2010";"6,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"19.03.2010";"7,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"20.03.2010";"8,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"21.03.2010";"9,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"22.03.2010";"9,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"23.03.2010";"10,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"24.03.2010";"10,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"25.03.2010";"10,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"26.03.2010";"10,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"27.03.2010";"10,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"28.03.2010";"10,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"29.03.2010";"10,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"30.03.2010";"10,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"31.03.2010";"10,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"01.04.2010";"10,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2010";"02.04.2010";"10,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
