"Messstation";"Gewässer";"Parameter";"Jahr";"Datum";"Tagesmittelwert";"Dimension";"GCODE";"Ost";"Nord";"AWGN ID"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"19.06.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"20.06.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"21.06.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"22.06.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"23.06.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"24.06.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"25.06.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"26.06.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"27.06.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"28.06.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"29.06.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"30.06.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"01.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"02.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"03.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"04.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"05.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"06.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"07.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"08.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"09.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"10.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"11.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"12.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"13.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"14.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"15.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"16.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"17.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"18.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"19.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"20.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"21.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"22.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"23.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"24.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"25.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"26.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"27.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"28.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"29.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"30.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"31.07.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"01.08.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"02.08.2024";"916,9";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"03.08.2024";"803,3";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"04.08.2024";"772,9";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"05.08.2024";"816,7";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"06.08.2024";"839,5";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"07.08.2024";"866,5";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"08.08.2024";"913,1";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"09.08.2024";"926";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"10.08.2024";"938,7";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"11.08.2024";"953,4";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"12.08.2024";"976,1";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"13.08.2024";"961,5";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"14.08.2024";"963,5";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"15.08.2024";"972,5";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"16.08.2024";"994,3";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"17.08.2024";"990,5";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"18.08.2024";"915,1";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"19.08.2024";"812,3";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"20.08.2024";"776,7";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"21.08.2024";"866,5";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"22.08.2024";"937,1";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"23.08.2024";"939,4";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"24.08.2024";"953,8";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"25.08.2024";"944,3";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"26.08.2024";"954,7";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"27.08.2024";"944,8";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"28.08.2024";"940";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"29.08.2024";"962,9";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"30.08.2024";"989,2";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"31.08.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"01.09.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"02.09.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"03.09.2024";"1026,4";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"04.09.2024";"1002,5";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"05.09.2024";"1007";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"06.09.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"07.09.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"08.09.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"09.09.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"10.09.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"11.09.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"12.09.2024";"812,9";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"13.09.2024";"810,9";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"14.09.2024";"848,1";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"15.09.2024";"850,3";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"16.09.2024";"892";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"17.09.2024";"918,5";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"18.09.2024";"924,5";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"19.09.2024";"939,8";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"20.09.2024";"970,5";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"21.09.2024";"984,9";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"22.09.2024";"998,7";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"23.09.2024";"1014,1";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"24.09.2024";"1004,9";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"25.09.2024";"977,5";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"26.09.2024";"918,3";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"27.09.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"28.09.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"29.09.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"30.09.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"01.10.2024";"804,1";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"02.10.2024";"816,2";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"03.10.2024";"802";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"04.10.2024";"698,8";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"05.10.2024";"751";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"06.10.2024";"791,3";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"07.10.2024";"794,2";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"08.10.2024";"817,3";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"09.10.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"10.10.2024";"722,6";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"11.10.2024";"674,8";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"12.10.2024";"698";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"13.10.2024";"711,2";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"14.10.2024";"733,1";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"15.10.2024";"743,6";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"16.10.2024";"751,2";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"17.10.2024";"755,3";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"18.10.2024";"796";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"19.10.2024";"874";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"20.10.2024";"907,2";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"21.10.2024";"915,9";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"22.10.2024";"926,6";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"23.10.2024";"937,3";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"24.10.2024";"951";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"25.10.2024";"957,2";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"26.10.2024";"970,4";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"27.10.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"28.10.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"29.10.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"30.10.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"31.10.2024";"1015,1";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"01.11.2024";"1019,4";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"02.11.2024";"1028,9";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"03.11.2024";"1032,8";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"04.11.2024";"1038,6";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"05.11.2024";"1038,5";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"06.11.2024";"1047,5";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"07.11.2024";"1054,9";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"08.11.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"09.11.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"10.11.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"11.11.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"12.11.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"13.11.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"14.11.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"15.11.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"16.11.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"17.11.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"18.11.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"19.11.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"20.11.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"21.11.2024";"-";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"22.11.2024";"623,8";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
"Wendlingen";"Neckar";"Elektrische Leitfähigkeit bei ...Grad Celsius";"2024";"23.11.2024";"722,8";"µS/cm";"CYY208";"527.314";"5.391.653";"2.345"
